lat,oddlat,lon,oddlong,oblig_proportion,Oblig&fac_proportion,Oblig&Fac&Linked_proportion,Direct&Indirect_proportion,Direct&Indirect_proportion_alternate_1,Oblig_Count,Oblig&Fac_Count,Oblig&Fac&Linked_Count,Direct&Indirect_Count,Direct&Indirect_Count_alternate_1,cor_diversity,Coral Diversity Original,fish_sp_div,LogFishDiv,fish_gen_div,reef_fraction,fraction_30m,isolation,mean_Present.Surface.Phytoplankton.Mean,mean_Present.Surface.Primary.productivity.Mean,mean_Present.Surface.Salinity.Mean,mean_Present.Surface.Temperature.Mean,mean_Present.Surface.Temperature.Range,mean_bo_ph.asc,min_Present.Surface.Phytoplankton.Mean,min_Present.Surface.Primary.productivity.Mean,min_Present.Surface.Salinity.Mean,min_Present.Surface.Temperature.Mean,min_Present.Surface.Temperature.Range,min_bo_ph.asc,max_Present.Surface.Phytoplankton.Mean,max_Present.Surface.Primary.productivity.Mean,max_Present.Surface.Salinity.Mean,max_Present.Surface.Temperature.Mean,max_Present.Surface.Temperature.Range,max_bo_ph.asc,fish_mean_troph,fish_var_troph,fish_mean_size,fish_var_size,fish_mean_vuln,fish_min_depth,fish_max_depth,Province,Region,Fish?,Coral?,Realm,Prin1,Prin2,Prin3,Prin4,Prin5,Fish Richness Predicted With Corals,Fish Richness Predicted Without Corals,PredictedSpeciesLost,Predicted%SpeciesLost,ExpectedSpeciesremainingAfterLoss,PC1-Coral Association,Residual PC1-Coral Association,FishRichnessUnrelatedToCorals,Pred Formula FishRichnessUnrelatedToCorals,Pred Formula Direct&Indirect_Count,UnrelatedToCoralsNoCoral,CoralDependentNoCoral,phylo_div,func_div,fe_n
-4.5,1,130.5,0,0.006369427,0.025852379,0.161858374,0.189062102,0.165764486,17,69,432,504.6067493,442.4254124,83,83,2668,7.889084407,984,0.02,0,0.312,0.998917618,0.005238069,33.52357861,28.41384492,4.674475917,8.162922329,0.938602,0.003538,33.490448,28.349077,4.439999,8.157441139,0.938602,0.003538,33.490448,28.349077,4.439999,8.157441139,3.459345261,0.546678406,40.25709413,78.35812773,28.41333583,55.14542729,349.8864318,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.530677182,-0.802766701,-0.600680291,-0.610737855,0.3097561,2397.983591,1189.927622,1208.055969,0.503779915,1323.915187,-0.717998329,,2163.393251,1886.614099,432.9647873,1104.741526,153.9209842,69315.1190493108,0.003406501855339,313
-4.5,1,131.5,1,0.006754221,0.025891182,0.162476548,0.189523614,0.166329283,18,69,433,505.0804308,443.2675402,83,83,2664,7.887584032,988,0.16,0.006875,0.312,1.006093708,0.00569191,33.63181647,28.34035377,4.812892313,8.16799368,0.974034,0.004698,33.543746,28.283857,4.455099,8.162330627,0.974034,0.004698,33.543746,28.283857,4.455099,8.162330627,3.458314264,0.547790009,40.13841031,78.38948315,28.33560435,55.07507508,350.399024,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.65369231,-0.556618113,-0.498428572,-0.471625092,0.304035789,2370.618935,1176.34873,1194.270205,0.503779915,1321.930307,-0.672732284,0.456588207,2158.919569,1869.385649,431.6413522,1087.513077,152.5975492,69424.1215363534,0.003406501855339,312
-4.5,1,132.5,0,0.006759294,0.025910627,0.16184754,0.188608863,0.16560557,18,69,431,502.2654028,441.0076333,83,83,2662,7.886832999,987,0.03,0.002916667,0.362,1.083337329,0.008072559,33.72341952,28.31597024,4.793154797,8.172581813,1.003542,0.005605,33.685072,28.200708,4.44306,8.168468475,1.003542,0.005605,33.685072,28.200708,4.44306,8.168468475,3.458053435,0.547848001,40.16239197,78.44839951,28.36548835,57.29038317,353.9631856,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.846460934,-0.277322921,-0.37167278,-0.254666422,0.256908332,2234.318923,1108.713927,1125.604997,0.503779915,1320.937867,-0.681859822,0.24494878,2159.734597,1803.692892,427.2233594,1021.820319,148.1795564,69208.6088730479,0.003362794167463,311
-4.5,1,133.5,1,0.006779661,0.025612053,0.161958569,0.18875924,0.165714759,18,68,430,501.1557817,439.9726847,78,78,2654,7.883823215,989,0.13,0.040625,0.321,1.239508938,0.010361632,33.64821772,28.10437178,5.074248326,8.176436715,1.087031,0.00669,33.220169,27.988743,4.821714,8.171512604,1.087031,0.00669,33.220169,27.988743,4.821714,8.171512604,3.458981233,0.545746019,40.1781262,78.4566602,28.38759985,56.40391861,352.270535,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.287439201,0.268603531,-0.189716878,-0.485821473,0.236602554,2226.779315,1152.615322,1074.163993,0.482384575,1373.751339,-0.685654401,0.384871507,2152.844218,1800.644663,414.4770134,1065.872848,152.243078,69239.6000855479,0.003353346380721,311
-4.5,1,134.5,0,0.006805293,0.025708885,0.162570888,0.189880258,0.166730023,18,68,430,502.2332827,441.0009118,78,78,2644,7.880048201,986,0.04,0.038611111,0.333,1.441266799,0.012271187,33.66437868,27.92617756,4.921896231,8.179726938,1.087187,0.006338,33.563514,27.80772,4.598324,8.175250053,1.087187,0.006338,33.563514,27.80772,4.598324,8.175250053,3.456978085,0.545871876,40.14004042,78.57989153,28.34632753,56.45423601,353.1875946,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.29776188,0.461842207,-0.113437776,-0.254318607,0.009867019,2161.642845,1118.899681,1042.743165,0.482384575,1368.575184,-0.669508876,0.348775497,2141.766717,1767.905564,409.5401692,1033.133748,147.3062338,69028.1749777216,0.003353346380721,311
-4.5,1,145.5,1,0.008610086,0.027060271,0.175071751,0.203235593,0.178968088,21,66,427,495.6916122,436.5031655,78,78,2438,7.79893331,912,0.09,0.004583333,0.396,1.666253611,0.025692232,34.18356159,29.10431171,1.982499074,8.258246133,1.403429,0.016902,33.915904,28.956846,1.83,8.250585556,1.403429,0.016902,33.915904,28.956846,1.83,8.250585556,3.438676103,0.552112358,37.57807805,71.96388446,27.85828138,53.71164889,345.1484824,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,3.873783365,0.532187666,2.120880657,2.424718609,-0.088417161,2413.723141,1249.38033,1164.342811,0.482384575,1261.946407,-0.29079425,0.480442949,1942.308388,1785.464437,456.4668024,1050.692622,194.232867,64918.935962227,0.003058759861421,307
-4.5,1,146.5,0,0.008033827,0.027906977,0.178858351,0.206894661,0.182568604,19,66,423,489.3058744,431.774748,78,78,2364,7.768110379,891,0.1,0.003819444,0.444,1.379993378,0.016366406,34.28245073,29.33966121,2.02437651,8.268101405,1.333988,0.013586,34.19514,29.022932,1.9,8.259875298,1.333988,0.013586,34.19514,29.022932,1.9,8.259875298,3.434450172,0.555129585,37.22426635,71.97272262,27.78574873,52.89424704,342.9792724,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,2.698178216,-0.187748712,2.006559316,2.2124336,0.201708889,2280.714158,1180.532829,1100.181329,0.482384575,1223.642865,-0.275664852,0.32964756,1874.694126,1738.199528,449.2343417,1003.427713,187.0004063,63501.823274918,0.003078536222938,304
-4.5,1,150.5,0,0.008597285,0.029411765,0.188235294,0.217274755,0.191913066,19,65,416,480.1772078,424.1278762,79,79,2209,7.700295203,836,0.04,0.002777778,0.534,1.12905191,0.008456681,34.10319088,29.9264218,1.614020292,8.291742961,1.087615,0.00739,34.039178,29.801962,1.480001,8.285736084,1.087615,0.00739,34.039178,29.801962,1.480001,8.285736084,3.423848987,0.555950823,36.42135197,71.39940509,27.64767768,48.73245813,331.7668628,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.308056962,-1.910967338,2.222675971,1.734091849,0.739831202,2288.020969,1174.358339,1113.662629,0.486736199,1133.799737,-0.053187353,0.251779741,1728.822792,1763.500031,462.0515354,1019.308064,196.4556265,60484.9778781058,0.003096996631117,300
-4.5,1,151.5,1,0.007906977,0.030232558,0.192093023,0.221117887,0.195606446,17,65,413,475.4034576,420.5538591,79,79,2149,7.672757897,824,0.37,0.045347222,0.574,1.221951633,0.012981422,34.11045883,29.86835496,1.535141761,8.29383667,1.098489,0.00838,34.040834,29.406664,1.4,8.289488792,1.098489,0.00838,34.040834,29.406664,1.4,8.289488792,3.417471591,0.55962874,36.02704887,70.42359448,27.54758027,47.71986971,327.5835272,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.580166934,-1.505045131,2.371739047,1.836361482,0.438330558,2176.219233,1116.974556,1059.244678,0.486736199,1103.003908,-0.048051693,0.089644657,1673.596542,1716.305562,456.8947962,972.1135951,191.2988873,59187.1678331425,0.003096459459314,297
-4.5,1,152.5,0,0.008099095,0.030967127,0.196283945,0.226311349,0.199979082,17,65,412,475.0275216,419.7560922,79,79,2098,7.648739789,808,0.31,0.008611111,0.636,1.532512562,0.023337101,34.37678422,29.47391239,2.151045045,8.293334961,1.282406,0.016914,34.175513,29.341187,1.801115,8.289646149,1.282406,0.016914,34.175513,29.341187,1.801115,8.289646149,3.413960252,0.562039576,36.10742898,70.82627959,27.53234032,44.7521449,320.3460439,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,3.289425445,0.178475751,2.61158948,2.643114207,0.396244987,1956.920512,1004.41646,952.5040515,0.486736199,1076.827455,0.050594901,-0.101375988,1622.972478,1571.020859,449.9788581,826.8288927,184.3829492,57948.2443050442,0.003093870572149,296
-4.5,1,153.5,1,0.008362027,0.032464338,0.19970487,0.230716078,0.203515839,17,66,406,469.0457873,413.7477008,79,79,2032,7.616775809,779,0.09,0.004791667,0.593,1.513296343,0.01264528,34.67085666,29.65384417,1.872237161,8.289426038,1.400655,0.007775,34.57682,29.561296,1.592161,8.2853899,1.400655,0.007775,34.57682,29.561296,1.592161,8.2853899,3.410165248,0.56543027,36.33437438,71.57965129,27.55268701,43.88927165,315.726378,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.931306136,-0.88263154,2.238935223,2.401741076,0.714782764,2025.539159,1039.635928,985.9032311,0.486736199,1042.952044,0.164815914,0.210672902,1562.954213,1612.960083,448.0400318,868.7681161,182.4441229,56664.2954994926,0.00274644640669,295
-4.5,1,154.5,0,0.008767406,0.033006704,0.203713254,0.23491475,0.206937045,17,64,395,455.4997007,401.2509299,78,78,1938,7.569411792,753,0.06,0.005,0.642,1.418913563,0.009709285,34.69452074,29.72182952,1.520668014,8.283095567,1.365661,0.006738,34.614525,29.662834,1.4,8.278904915,1.365661,0.006738,34.614525,29.662834,1.4,8.278904915,3.40747908,0.568094816,36.75582595,72.08790476,27.73894221,41.54179567,311.371001,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.667815913,-1.297836745,2.091470283,2.367067282,0.678110511,1937.376568,1002.815996,934.5605718,0.482384575,1003.138694,0.271770551,0.139027894,1482.500299,1572.697403,442.0323738,837.9255875,179.7984384,54826.3163061709,0.002702682898482,292
-4.5,1,155.5,1,0.009269357,0.034896401,0.211014177,0.244799122,0.214967869,17,64,387,448.9615904,394.2510714,78,78,1833,7.513709248,726,0.07,0.018472222,0.725,1.386515681,0.007995222,34.72660692,29.81220261,1.480606007,8.274491744,1.358217,0.006274,34.631196,29.751284,1.4,8.270100594,1.358217,0.006274,34.631196,29.751284,1.4,8.270100594,3.401160862,0.571938004,36.59992845,70.71436968,27.64695581,38.88052373,312.0092744,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.589975096,-1.482672827,1.901710625,2.331707041,0.726758365,1791.907467,927.5189455,864.3885214,0.482384575,948.7890745,0.480147132,0.029930582,1384.03841,1496.940105,436.1551948,762.1682903,173.9212594,52749.1431165172,0.002695794613316,288
-4.5,1,156.5,0,0.009953162,0.035714286,0.220725995,0.255617931,0.224479395,17,61,377,436.5954265,383.4108066,74,74,1707,7.442492723,680,0.02,0.003819444,0.74,1.368872167,0.006913569,34.75551504,29.81979401,1.416747611,8.264954461,1.357683,0.006049,34.709063,29.78863,1.309999,8.260066986,1.357683,0.006049,34.709063,29.78863,1.309999,8.260066986,3.395427553,0.581093036,36.8503487,72.36659272,27.50050967,33.49853544,300.7492677,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.566366164,-1.60168472,1.712058349,2.359170809,0.684164415,1703.282867,911.9274421,791.3554245,0.464605991,913.917573,0.702108385,0.196985182,1270.404573,1442.002843,420.1846628,744.9116334,171.3986215,50187.1553280727,0.002656546524957,283
-4.5,1,157.5,1,0.010598504,0.038029925,0.228802993,0.266336793,0.233816165,17,61,367,427.2042158,375.0411284,71,71,1603,7.379632153,652,0.01,0.006666667,0.799,1.361239389,0.006649882,34.77545304,29.81943331,1.411661882,8.256136576,1.349343,0.006029,34.731736,29.808062,1.309999,8.251719475,1.349343,0.006029,34.731736,29.808062,1.309999,8.251719475,3.398736576,0.585353705,37.74302136,74.19393208,27.69835933,30.64379289,298.1877729,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.585342453,-1.648838184,1.549611859,2.351146609,0.656515121,1564.387631,859.0483407,705.3392906,0.450872454,880.2514559,0.945607188,0.212381174,1175.795784,1355.682503,404.8488328,686.8517483,166.1487121,47684.7059990881,0.002576897393852,278
-4.5,1,159.5,1,0.011683849,0.039175258,0.239175258,0.278239702,0.244460413,17,57,348,404.8387671,355.6899009,72,72,1454,7.282073658,592,0.05,0.013680556,0.806,1.408493875,0.007468493,34.79383906,29.77493201,1.565613215,8.246548123,1.364389,0.005745,34.740692,29.749113,1.484911,8.245676041,1.364389,0.005745,34.740692,29.749113,1.484911,8.245676041,3.389059233,0.588613341,37.84787942,76.73850358,27.47710454,27.46836314,289.5928473,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.637791938,-1.521807295,1.397896228,2.293217347,0.65827625,1547.242345,842.4904723,704.7518726,0.455489003,791.7189901,1.225803304,0.461690539,1049.161233,1346.293745,404.7663043,668.0428383,162.7042101,44665.3875688406,0.002545334236604,269
-5.5,0,-155.5,0,0.011034483,0.068965517,0.244137931,0.304848563,0.258719426,8,50,177,221.0152079,187.571584,38,38,724,6.584791392,346,0.02,6.94444E-05,1,1.438503646,0.008817806,35.48499339,28.05801417,3.291857021,8.176584032,1.436905,0.008066,35.46443,27.948925,3.185129,8.174303055,1.436905,0.008066,35.46443,27.948925,3.185129,8.174303055,3.42745098,0.613802449,49.72358726,101.9121916,30.57559392,29.43093923,472.3383978,central Pacific,central Pacific,1,1,Indo-Pacific,1.411830803,0.599221514,-0.23499933,1.990650933,-0.280332684,748.9063676,543.3725593,205.5338083,0.274445267,525.3016264,2.10778394,0.528016948,502.9847921,609.8732504,216.4869318,251.9074943,88.73193761,26127.0074630306,0.001656758321965,200
-5.5,0,-35.5,0,0.004158004,0.043659044,0.148648649,0.198361448,0.159627562,4,42,143,190.8237133,153.5617148,9,9,961,6.867974409,542,0.13,0.277708333,0.589,0.976710386,0.002863053,36.34038916,27.65545842,3.344781877,8.172514074,0.820453,0.001779,36.244084,27.638042,3.225821,8.164217949,0.820453,0.001779,36.244084,27.638042,3.225821,8.164217949,3.535497382,0.590222816,60.15723061,108.0989456,33.7562539,54.55879292,525.5900104,south-western Atlantic,western Atlantic,1,1,Atlantic,-1.238963876,-0.658675759,-1.110106118,1.542849497,-0.641047852,798.2105829,739.8067908,58.40379216,0.073168401,890.6851665,-0.522057832,-0.46710092,770.1762867,669.214617,116.5719403,584.4332537,86.31417851,36022.3498218748,0.002592468599171,243
-5.5,0,38.5,0,0.00394011,0.038613081,0.158392435,0.201624065,0.167096473,5,49,201,255.8609389,212.0454237,64,64,1268,7.145196135,649,0.08,0.039166667,0.324,1.606538308,0.016328154,34.49019085,27.49413077,4.140060154,8.219145966,1.596935,0.015562,34.449608,27.436565,4.091667,8.218821526,1.596935,0.015562,34.449608,27.436565,4.091667,8.218821526,3.520780255,0.577006079,57.86297375,102.7095611,33.40149842,58.06388013,492.5126183,western Indian,western Indian,1,1,Indo-Pacific,2.784094816,2.292440666,0.979980198,1.604031589,-0.264465527,1820.829483,1060.738974,760.090509,0.417441894,738.6836779,-0.579960372,0.420548968,1012.139061,1514.095743,360.1734763,911.2060489,145.0071703,42557.2559380185,0.002589764767373,234
-5.5,0,39.5,1,0.004985755,0.03988604,0.160968661,0.202671942,0.169205748,7,56,226,284.5514072,237.5648705,64,64,1403,7.24636808,694,0.39,0.111597222,0.443,1.421195118,0.012040441,34.72624826,27.42664096,4.299969757,8.214029341,1.232645,0.006216,34.469043,27.273516,4.060001,8.209775925,1.232645,0.006216,34.469043,27.273516,4.060001,8.209775925,3.515190785,0.570002131,55.39290295,99.07214848,32.70786885,56.45830364,459.3670706,western Indian,western Indian,1,1,Indo-Pacific,0.77911141,0.981016499,0.393240455,0.691160673,-0.390946512,1602.474793,933.5346794,668.9401132,0.417441894,817.3290221,-0.422637664,0.152867417,1118.448593,1436.453522,340.4394723,833.5638278,125.2731664,45305.3855258298,0.002726004835748,245
-5.5,0,53.5,1,0.004830918,0.036231884,0.15942029,0.197687213,0.167423084,8,60,264,327.3700254,277.2526278,66,66,1655,7.411556288,754,0.18,0.171041667,0.984,1.047907563,0.00637641,35.25761619,28.04654064,4.824676722,8.191721598,1.021446,0.005686,35.200275,27.903517,4.65,8.187917709,1.021446,0.005686,35.200275,27.903517,4.65,8.187917709,3.502501525,0.567816829,51.14833415,94.24114893,31.47152266,54.42839879,429.8942598,western Indian,western Indian,1,1,Indo-Pacific,-0.0776568,0.283920921,-0.5019835,0.86046693,0.303761697,926.8058624,530.878177,395.9276853,0.427195922,947.9907483,-0.570680812,-2.079130352,1327.629975,884.1095237,301.3796667,262.3795263,79.48941372,50501.8887042551,0.003125948294731,268
-5.5,0,55.5,1,0.004708652,0.03472631,0.160682755,0.198670465,0.168716819,8,59,273,337.5411207,286.6498763,66,66,1698,7.437206367,778,0.04,0.064652778,1,1.08975441,0.007799188,35.20398855,27.98205151,5.126419847,8.200433519,1.019505,0.00597,35.134748,27.886425,5.01,8.198289871,1.019505,0.00597,35.134748,27.886425,5.01,8.198289871,3.503458557,0.564218258,50.28728019,93.24879849,31.23574205,56.32391048,431.0353357,western Indian,western Indian,1,1,Indo-Pacific,-0.060895551,0.536582689,-0.358430878,0.76619784,0.454191649,905.0069413,518.3916662,386.6152751,0.427195922,972.6213236,-0.605102656,-2.183063717,1360.458879,860.7058004,300.097748,238.975803,78.20749497,51623.2657946984,0.003124276203268,268
-5.5,0,71.5,1,0.004872767,0.031402274,0.155387114,0.192585468,0.163508646,9,58,287,355.7053591,302.0004684,69,69,1846,7.520776415,824,0.2,0.143680556,0.98,0.948357472,0.003125236,34.67794726,28.62336285,2.792999361,8.219761562,0.890871,0.00231,34.625809,28.404751,2.550001,8.215057373,0.890871,0.00231,34.625809,28.404751,2.550001,8.215057373,3.496655702,0.558688156,49.25569824,91.41241002,31.05747021,63.96262189,443.1489707,western Indian,western Indian,1,1,Indo-Pacific,-0.339638404,-1.529931847,0.37393895,0.832456943,-0.116076307,1133.894773,633.2557346,500.6390381,0.441521603,1030.95112,-0.747576763,-2.188174577,1490.294641,1112.646384,345.1837749,462.6559324,113.2076013,54957.3686922516,0.003146100137771,274
-5.5,0,72.5,0,0.005387931,0.03125,0.154633621,0.191179301,0.162577127,10,58,287,354.8287832,301.743148,69,69,1855,7.525639975,826,0.36,0.186527778,1,0.979274299,0.003812118,34.63355857,28.53626099,2.902390875,8.21043396,0.932621,0.00296,34.588792,28.368658,2.51,8.205568314,0.932621,0.00296,34.588792,28.368658,2.51,8.205568314,3.497543668,0.558664848,49.16791671,91.19512236,31.08775741,63.82048518,444.9256065,western Indian,western Indian,1,1,Indo-Pacific,-0.09217499,-1.387550489,0.261487832,0.849312208,-0.198763193,1108.960104,619.3302609,489.6298433,0.441521603,1035.977426,-0.71578419,-2.238270809,1500.171217,1089.987151,343.0058663,439.9966996,111.0296926,55211.4991414916,0.003061739041345,275
-5.5,0,102.5,0,0.005888126,0.030912659,0.161432777,0.197578701,0.168558852,12,63,329,402.6653923,343.5229413,77,77,2037,7.619233416,875,0.12,0.035069444,0.599,0.939006104,0.004143799,33.6956016,28.74099114,4.374424889,8.183052395,0.893119,0.00318,33.525368,28.663403,3.98,8.173549652,0.893119,0.00318,33.525368,28.663403,3.98,8.173549652,3.494776119,0.553970359,47.61997412,89.26763048,30.45340697,60.44428081,421.8836524,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.355561779,-1.253600015,-0.291033105,-0.389535506,0.462656821,1790.975286,934.8961631,856.0791233,0.477996056,1063.322034,-0.588324643,-0.555107457,1634.334608,1589.683014,402.4914641,864.33135,143.6195022,58669.7487196068,0.003201771009925,287
-5.5,0,103.5,1,0.005811138,0.030508475,0.16125908,0.196991306,0.168318344,12,63,333,406.7870479,347.5773794,77,77,2064,7.632401127,881,0.07,0.030277778,0.517,1.089394326,0.007822887,33.60596545,28.74800825,4.613503262,8.192506691,0.93565,0.004073,33.199182,28.693258,4.18,8.182019234,0.93565,0.004073,33.199182,28.693258,4.18,8.182019234,3.492383292,0.555327975,47.23501375,88.75575256,30.39239826,60.1749031,417.0804264,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.792527076,-0.913276478,-0.029391774,-0.467357298,0.570619992,1965.68127,1026.093376,939.5878945,0.477996056,1077.41614,-0.610704037,-0.26838499,1657.212952,1679.275295,413.3269159,953.9236316,154.454954,59069.1664272712,0.003201771009925,288
-5.5,0,104.5,0,0.005747126,0.030172414,0.159482759,0.194482382,0.166361207,12,63,333,406.0792143,347.362201,78,78,2087,7.643482907,888,0.24,0.077291667,0.48,1.604795355,0.0156855,33.65709189,28.73512231,3.647270935,8.204763184,1.177462,0.009042,33.613425,28.64897,2.368652,8.194311142,1.177462,0.009042,33.613425,28.64897,2.368652,8.194311142,3.491642371,0.555402939,46.87964466,88.32252536,30.29385242,59.41111644,413.3962626,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,2.410957571,-0.308908816,0.747546384,0.874424699,-0.130368906,2143.024315,1109.262442,1033.761873,0.482384575,1080.263393,-0.653350464,-0.184555787,1680.920786,1728.058547,432.1455987,993.2867323,169.9116633,59496.7293868173,0.003201859005364,289
-5.5,0,105.5,1,0.005665722,0.029745042,0.158640227,0.193404044,0.165500066,12,63,336,409.6297653,350.5291399,81,81,2117,7.657755271,895,0.19,0.224722222,0.498,2.365993478,0.028219507,32.54660013,29.02631014,2.066060188,8.197860192,1.762279,0.017534,31.035781,28.873743,1.709999,8.144600868,1.762279,0.017534,31.035781,28.873743,1.709999,8.144600868,3.491666667,0.555059884,46.63102297,87.75867848,30.24883325,59.48512045,409.1247048,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,6.61190198,0.737096501,1.519031456,0.709722825,-0.639985982,2655.617987,1340.210725,1315.407262,0.495330002,1068.386386,-0.684512019,-0.315880033,1707.370235,1946.538212,491.236253,1183.505942,218.916397,60197.6172779,0.003201859005364,289
-5.5,0,106.5,0,0.005597015,0.029850746,0.158115672,0.192864593,0.165022134,12,64,339,413.5016876,353.8074553,81,81,2143,7.669961995,902,0.26,0.609444444,0.442,2.570471098,0.031913252,31.41698259,29.1737596,2.610585643,8.186151209,1.236074,0.008565,31.060333,29.090561,2.280001,8.146746635,1.236074,0.008565,31.060333,29.090561,2.280001,8.146746635,3.489030733,0.555192771,46.52200378,87.43530539,30.18216986,59.10965936,405.4162389,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,5.158480135,-0.428590167,1.102146723,-0.561126231,-0.429151133,2879.027662,1452.958885,1426.068777,0.495330002,1081.507806,-0.695533974,-0.07549951,1729.498312,2075.708475,494.3256206,1312.676205,222.0057646,60652.0416309359,0.003204433517039,287
-5.5,0,108.5,0,0.005731922,0.029982363,0.161375661,0.195038018,0.16790926,13,68,366,442.3462248,380.8182013,81,81,2267,7.726212651,925,0.04,0.057986111,0.39,1.122734188,0.006018146,31.84355501,29.16775744,2.81101534,8.212567647,0.979747,0.0032,31.605397,29.115971,2.624432,8.182744026,0.979747,0.0032,31.605397,29.115971,2.624432,8.182744026,3.4782453,0.556311037,45.13593479,85.24476861,29.75870313,56.45699162,384.6590207,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.715022098,-2.224810618,0.884046855,-1.221716072,0.133936331,2882.468317,1454.69528,1427.773036,0.495330002,1144.086886,-0.642694592,0.231364426,1824.653775,2106.882865,481.1903015,1343.850596,208.8704455,62362.6632740048,0.00326230321235,296
-5.5,0,110.5,0,0.005601034,0.029728565,0.163722533,0.196927979,0.170226707,13,69,380,457.0698385,395.0961863,81,81,2320,7.749322465,928,0.13,0.13625,0.354,1.028103931,0.004008854,32.18886118,29.02947524,2.682242563,8.235978133,0.969947,0.003167,32.010195,28.990589,2.58,8.22073555,0.969947,0.003167,32.010195,28.990589,2.58,8.22073555,3.473633581,0.558920232,44.58292798,84.56702073,29.55329741,55.10646552,376.7543103,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.150620882,-2.127368261,1.338418145,-0.909169011,0.189087646,2902.916187,1465.014707,1437.90148,0.495330002,1170.834396,-0.63333394,0.377926617,1862.930161,2105.212338,479.4260966,1342.180069,207.1062406,62991.9933973489,0.003277997673781,298
-5.5,0,112.5,0,0.005414411,0.029154519,0.164514786,0.196877086,0.170909476,13,70,395,472.7018835,410.3536526,82,82,2400,7.783224016,942,0.11,0.064236111,0.266,1.06888014,0.004536622,32.46631589,28.97024038,2.768161888,8.237937709,1.03124,0.003963,32.392905,28.910528,2.58,8.2302742,1.03124,0.003963,32.392905,28.910528,2.58,8.2302742,3.468964059,0.55610468,43.75936203,83.45461882,29.259375,54.57291667,369.3216667,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.17282156,-1.812811404,1.410000345,-0.541914559,0.207243459,3085.792852,1544.214698,1541.578154,0.499572793,1201.025297,-0.660353763,0.68408668,1927.298116,2149.970397,483.3794386,1377.517976,207.6976091,64245.2511733693,0.003309138381303,301
-5.5,0,114.5,0,0.005656566,0.029090909,0.165252525,0.197164065,0.171633758,14,72,409,487.9810608,424.7935514,83,83,2474,7.813591553,959,0.09,0.331041667,0.317,1.105297833,0.005638194,32.57138394,28.89881944,2.985932,8.223301601,1.016474,0.004868,32.507659,28.84897,2.889999,8.214849472,1.016474,0.004868,32.507659,28.84897,2.889999,8.214849472,3.467186218,0.554981504,43.22506672,82.79795123,29.1814228,55.34033953,363.843169,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.312318588,-1.567874389,1.085024268,-0.515701592,0.194983519,2880.282435,1429.253995,1451.02844,0.503779915,1227.648491,-0.631612658,0.50741728,1986.018939,2079.238398,476.94888,1297.365826,197.905077,65644.3842874656,0.003325800808368,306
-5.5,0,116.5,0,0.005813953,0.02751938,0.163178295,0.193834896,0.169060153,15,71,421,500.0940316,436.1751955,83,83,2579,7.855157006,985,0.04,0.037152778,0.27,1.017262563,0.005066674,32.64899507,28.93351606,3.116021313,8.204210069,0.994379,0.004681,32.56482,28.907494,2.93,8.196037292,0.994379,0.004681,32.56482,28.907494,2.93,8.196037292,3.465537613,0.551139941,42.44451433,81.36417887,29.05928267,55.85188057,358.7115161,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,1.280735064,-1.700726154,0.690702164,-0.5574626,0.186131207,2982.592781,1480.022444,1502.570337,0.503779915,1279.7516,-0.691018024,0.634634138,2078.905968,2112.555108,476.2769337,1330.682535,197.2331306,67418.3213642062,0.003385169164444,313
